,date,korea,exchange_rate,usa
4610,2017-09-13,1.25,1127.5999755859375,1.15
4611,2017-09-14,1.25,1130.1300048828125,1.15
4612,2017-09-15,1.25,1133.1800537109375,1.15
4613,2017-09-18,1.25,1133.300048828125,1.15
4614,2017-09-19,1.25,1128.8199462890625,1.15
4615,2017-09-20,1.25,1130.3599853515625,1.15
4616,2017-09-21,1.25,1131.1800537109375,1.15
4617,2017-09-22,1.25,1130.3499755859375,1.15
4618,2017-09-25,1.25,1132.1099853515625,1.15
4619,2017-09-26,1.25,1133.8199462890625,1.15
4620,2017-09-27,1.25,1136.719970703125,1.15
4621,2017-09-28,1.25,1145.280029296875,1.15
4622,2017-09-29,1.25,1145.93994140625,1.15
4623,2017-10-10,1.25,1142.8199462890625,1.15
4624,2017-10-11,1.25,1133.8599853515625,1.15
4625,2017-10-12,1.25,1131.489990234375,1.15
4626,2017-10-13,1.25,1132.06005859375,1.15
4627,2017-10-16,1.25,1126.300048828125,1.15
4628,2017-10-17,1.25,1127.0799560546875,1.15
4629,2017-10-18,1.25,1129.93994140625,1.15
4630,2017-10-19,1.25,1131.4000244140625,1.15
4631,2017-10-20,1.25,1127.8900146484375,1.15
4632,2017-10-23,1.25,1133.760009765625,1.15
4633,2017-10-24,1.25,1129.02001953125,1.15
4634,2017-10-25,1.25,1129.72998046875,1.15
4635,2017-10-26,1.25,1126.469970703125,1.15
4636,2017-10-27,1.25,1128.489990234375,1.15
4637,2017-10-30,1.25,1125.4599609375,1.15
4638,2017-10-31,1.25,1123.449951171875,1.15
4639,2017-11-01,1.25,1117.72998046875,1.16
4640,2017-11-02,1.25,1109.949951171875,1.16
4641,2017-11-03,1.25,1111.7099609375,1.16
4642,2017-11-06,1.25,1114.800048828125,1.16
4643,2017-11-07,1.25,1113.75,1.16
4644,2017-11-08,1.25,1112.52001953125,1.16
4645,2017-11-09,1.25,1113.1099853515625,1.16
4646,2017-11-10,1.25,1116.8499755859375,1.16
4647,2017-11-13,1.25,1118.31005859375,1.16
4648,2017-11-14,1.25,1119.4599609375,1.16
4649,2017-11-15,1.25,1115.77001953125,1.16
4650,2017-11-16,1.25,0.0,1.16
4651,2017-11-17,1.25,1096.3900146484375,1.16
4652,2017-11-20,1.25,1092.56005859375,1.16
4653,2017-11-21,1.25,1096.0,1.16
4654,2017-11-22,1.25,1091.260009765625,1.16
4655,2017-11-23,1.25,1085.31005859375,1.16
4656,2017-11-24,1.25,1082.5899658203125,1.16
4657,2017-11-27,1.25,1084.949951171875,1.16
4658,2017-11-28,1.25,1090.06005859375,1.16
4659,2017-11-29,1.25,1083.449951171875,1.16
4660,2017-11-30,1.5,1080.6600341796875,1.16
4661,2017-12-01,1.5,1087.22998046875,1.3
4662,2017-12-04,1.5,1082.510009765625,1.3
4663,2017-12-05,1.5,1085.22998046875,1.3
4664,2017-12-06,1.5,1085.22998046875,1.3
4665,2017-12-07,1.5,1092.5699462890625,1.3
4666,2017-12-08,1.5,1092.43994140625,1.3
4667,2017-12-11,1.5,1091.8199462890625,1.3
4668,2017-12-12,1.5,1087.8299560546875,1.3
4669,2017-12-13,1.5,1091.260009765625,1.3
4670,2017-12-14,1.5,1084.1800537109375,1.3
4671,2017-12-15,1.5,1087.8199462890625,1.3
4672,2017-12-18,1.5,1089.030029296875,1.3
4673,2017-12-19,1.5,1085.3800048828125,1.3
4674,2017-12-20,1.5,1084.199951171875,1.3
4675,2017-12-21,1.5,1079.9599609375,1.3
4676,2017-12-22,1.5,1080.2099609375,1.3
4677,2017-12-26,1.5,1076.3599853515625,1.3
4678,2017-12-27,1.5,1075.0400390625,1.3
4679,2017-12-28,1.5,1073.550048828125,1.3
4680,2017-12-29,1.5,1069.489990234375,1.3
4681,2018-01-02,1.5,1065.219970703125,1.3
4682,2018-01-03,1.5,1062.5400390625,1.3
4683,2018-01-04,1.5,1063.93994140625,1.3
4684,2018-01-05,1.5,1061.0799560546875,1.3
4685,2018-01-08,1.5,1060.5,1.3
4686,2018-01-09,1.5,1067.68994140625,1.3
4687,2018-01-10,1.5,1071.739990234375,1.3
4688,2018-01-11,1.5,1069.6700439453125,1.3
4689,2018-01-12,1.5,1065.1400146484375,1.3
4690,2018-01-15,1.5,1055.800048828125,1.3
4691,2018-01-16,1.5,1061.8199462890625,1.3
4692,2018-01-17,1.5,1062.4599609375,1.3
4693,2018-01-18,1.5,1066.56005859375,1.3
4694,2018-01-19,1.5,1069.68994140625,1.3
4695,2018-01-22,1.5,1066.3599853515625,1.3
4696,2018-01-23,1.5,1068.81005859375,1.3
4697,2018-01-24,1.5,1072.760009765625,1.3
4698,2018-01-25,1.5,1064.4000244140625,1.3
4699,2018-01-26,1.5,1064.8900146484375,1.3
4700,2018-01-29,1.5,1063.1300048828125,1.3
4701,2018-01-30,1.5,1069.7900390625,1.3
4702,2018-01-31,1.5,1072.5400390625,1.3
4703,2018-02-01,1.5,1069.02001953125,1.42
4704,2018-02-02,1.5,1071.1800537109375,1.42
4705,2018-02-05,1.5,1090.010009765625,1.42
4706,2018-02-06,1.5,1093.300048828125,1.42
4707,2018-02-07,1.5,1079.260009765625,1.42
4708,2018-02-08,1.5,1089.4200439453125,1.42
4709,2018-02-09,1.5,1095.8599853515625,1.42
4710,2018-02-12,1.5,1083.1700439453125,1.42
4711,2018-02-13,1.5,1082.6099853515625,1.42
4712,2018-02-14,1.5,1083.77001953125,1.42
4713,2018-02-19,1.5,1065.6300048828125,1.42
4714,2018-02-20,1.5,1066.7099609375,1.42
4715,2018-02-21,1.5,1072.5400390625,1.42
4716,2018-02-22,1.5,1074.8599853515625,1.42
4717,2018-02-23,1.5,1080.0799560546875,1.42
4718,2018-02-26,1.5,1075.0,1.42
4719,2018-02-27,1.5,1069.699951171875,1.42
4720,2018-02-28,1.5,1079.3900146484375,1.42
4721,2018-03-02,1.5,1081.949951171875,1.42
4722,2018-03-05,1.5,1079.2099609375,1.42
4723,2018-03-06,1.5,1076.6600341796875,1.42
4724,2018-03-07,1.5,1063.1600341796875,1.42
4725,2018-03-08,1.5,1066.1500244140625,1.42
4726,2018-03-09,1.5,1073.4599609375,1.42
4727,2018-03-12,1.5,1064.050048828125,1.42
4728,2018-03-13,1.5,1063.8599853515625,1.42
4729,2018-03-14,1.5,1066.4000244140625,1.42
4730,2018-03-15,1.5,1062.550048828125,1.42
4731,2018-03-16,1.5,1068.75,1.42
4732,2018-03-19,1.5,1070.2099609375,1.42
4733,2018-03-20,1.5,1072.1600341796875,1.42
4734,2018-03-21,1.5,1070.550048828125,1.42
4735,2018-03-22,1.5,1063.9599609375,1.42
4736,2018-03-23,1.5,1079.9000244140625,1.42
4737,2018-03-26,1.5,1082.530029296875,1.42
4738,2018-03-27,1.5,1074.300048828125,1.42
4739,2018-03-28,1.5,1074.1199951171875,1.42
4740,2018-03-29,1.5,1063.4100341796875,1.42
4741,2018-03-30,1.5,1062.0,1.42
4742,2018-04-02,1.5,1060.989990234375,1.42
4743,2018-04-03,1.5,1056.1600341796875,1.42
4744,2018-04-04,1.5,1053.72998046875,1.42
4745,2018-04-05,1.5,1057.4300537109375,1.42
4746,2018-04-06,1.5,1061.6400146484375,1.42
4747,2018-04-09,1.5,1070.4599609375,1.42
4748,2018-04-10,1.5,1068.77001953125,1.42
4749,2018-04-11,1.5,1063.3800048828125,1.42
4750,2018-04-12,1.5,1065.75,1.42
4751,2018-04-13,1.5,1069.97998046875,1.42
4752,2018-04-16,1.5,1070.6600341796875,1.42
4753,2018-04-17,1.5,1069.52001953125,1.42
4754,2018-04-18,1.5,1066.0899658203125,1.42
4755,2018-04-19,1.5,1064.0699462890625,1.42
4756,2018-04-20,1.5,1066.239990234375,1.42
4757,2018-04-23,1.5,1071.4100341796875,1.42
4758,2018-04-24,1.5,1080.1800537109375,1.42
4759,2018-04-25,1.5,1076.75,1.42
4760,2018-04-26,1.5,1081.1700439453125,1.42
4761,2018-04-27,1.5,1076.7900390625,1.42
4762,2018-04-30,1.5,1067.5999755859375,1.42
4763,2018-05-02,1.5,1072.52001953125,1.42
4764,2018-05-03,1.5,1078.81005859375,1.42
4765,2018-05-04,1.5,1074.1199951171875,1.42
4766,2018-05-08,1.5,1078.3900146484375,1.42
4767,2018-05-09,1.5,1077.56005859375,1.42
4768,2018-05-10,1.5,1077.97998046875,1.42
4769,2018-05-11,1.5,1064.3699951171875,1.42
4770,2018-05-14,1.5,1065.949951171875,1.42
4771,2018-05-15,1.5,1069.1600341796875,1.42
4772,2018-05-16,1.5,1078.8599853515625,1.42
4773,2018-05-17,1.5,1076.489990234375,1.42
4774,2018-05-18,1.5,1080.9100341796875,1.42
4775,2018-05-21,1.5,1080.510009765625,1.42
4776,2018-05-23,1.5,1074.199951171875,1.42
4777,2018-05-24,1.5,1074.7900390625,1.42
4778,2018-05-25,1.5,1079.22998046875,1.42
4779,2018-05-28,1.5,1073.6500244140625,1.42
4780,2018-05-29,1.5,1073.1700439453125,1.42
4781,2018-05-30,1.5,1083.9300537109375,1.42
4782,2018-05-31,1.5,1075.030029296875,1.42
4783,2018-06-01,1.5,1079.949951171875,1.82
4784,2018-06-04,1.5,1070.3599853515625,1.82
4785,2018-06-05,1.5,1070.530029296875,1.82
4786,2018-06-07,1.5,1065.1500244140625,1.82
4787,2018-06-08,1.5,1071.3299560546875,1.82
4788,2018-06-11,1.5,1072.6500244140625,1.82
4789,2018-06-12,1.5,1076.3800048828125,1.82
4790,2018-06-14,1.5,1084.699951171875,1.82
4791,2018-06-15,1.5,1090.77001953125,1.82
4792,2018-06-18,1.5,1103.8199462890625,1.82
4793,2018-06-19,1.5,1104.1600341796875,1.82
4794,2018-06-20,1.5,1111.1199951171875,1.82
4795,2018-06-21,1.5,1107.719970703125,1.82
4796,2018-06-22,1.5,1109.6300048828125,1.82
4797,2018-06-25,1.5,1110.530029296875,1.82
4798,2018-06-26,1.5,1114.030029296875,1.82
4799,2018-06-27,1.5,1117.5999755859375,1.82
4800,2018-06-28,1.5,1122.780029296875,1.82
4801,2018-06-29,1.5,1120.5400390625,1.82
4802,2018-07-02,1.5,1114.510009765625,1.82
4803,2018-07-03,1.5,1118.1700439453125,1.82
4804,2018-07-04,1.5,1113.3399658203125,1.82
4805,2018-07-05,1.5,1114.31005859375,1.82
4806,2018-07-06,1.5,1117.760009765625,1.82
4807,2018-07-09,1.5,1113.6500244140625,1.82
4808,2018-07-10,1.5,1112.47998046875,1.82
4809,2018-07-11,1.5,1112.56005859375,1.82
4810,2018-07-12,1.5,1127.1700439453125,1.82
4811,2018-07-13,1.5,1122.6500244140625,1.82
4812,2018-07-16,1.5,1129.8499755859375,1.82
4813,2018-07-17,1.5,1126.9000244140625,1.82
4814,2018-07-18,1.5,1125.550048828125,1.82
4815,2018-07-19,1.5,1131.0899658203125,1.82
4816,2018-07-20,1.5,1134.47998046875,1.82
4817,2018-07-23,1.5,1127.1600341796875,1.82
4818,2018-07-24,1.5,1132.449951171875,1.82
4819,2018-07-25,1.5,1127.97998046875,1.82
4820,2018-07-26,1.5,1115.75,1.82
4821,2018-07-27,1.5,1123.1500244140625,1.82
4822,2018-07-30,1.5,1114.5999755859375,1.82
4823,2018-07-31,1.5,1116.6700439453125,1.82
4824,2018-08-01,1.5,1112.199951171875,1.91
4825,2018-08-02,1.5,1118.5999755859375,1.91
4826,2018-08-03,1.5,1128.1500244140625,1.91
4827,2018-08-06,1.5,1122.9000244140625,1.91
4828,2018-08-07,1.5,1125.4000244140625,1.91
4829,2018-08-08,1.5,1116.25,1.91
4830,2018-08-09,1.5,1115.949951171875,1.91
4831,2018-08-10,1.5,1121.8900146484375,1.91
4832,2018-08-13,1.5,1130.9000244140625,1.91
4833,2018-08-14,1.5,1135.969970703125,1.91
4834,2018-08-16,1.5,1136.3800048828125,1.91
4835,2018-08-17,1.5,1126.239990234375,1.91
4836,2018-08-20,1.5,1118.5,1.91
4837,2018-08-21,1.5,1116.8800048828125,1.91
4838,2018-08-22,1.5,1116.0999755859375,1.91
4839,2018-08-23,1.5,1117.5,1.91
4840,2018-08-24,1.5,1126.1500244140625,1.91
4841,2018-08-27,1.5,1111.1700439453125,1.91
4842,2018-08-28,1.5,1108.22998046875,1.91
4843,2018-08-29,1.5,1106.8800048828125,1.91
4844,2018-08-30,1.5,1108.449951171875,1.91
4845,2018-08-31,1.5,1115.449951171875,1.91
4846,2018-09-03,1.5,1114.81005859375,1.91
4847,2018-09-04,1.5,1113.5,1.91
4848,2018-09-05,1.5,1121.300048828125,1.91
4849,2018-09-06,1.5,1118.0999755859375,1.91
4850,2018-09-07,1.5,1124.699951171875,1.91
4851,2018-09-10,1.5,1126.8499755859375,1.91
4852,2018-09-11,1.5,1136.77001953125,1.91
4853,2018-09-12,1.5,1125.300048828125,1.91
4854,2018-09-13,1.5,1125.75,1.91
4855,2018-09-14,1.5,1120.550048828125,1.91
4856,2018-09-17,1.5,1120.9000244140625,1.91
4857,2018-09-18,1.5,1125.6199951171875,1.91
4858,2018-09-19,1.5,1120.800048828125,1.91
4859,2018-09-20,1.5,1122.25,1.91
4860,2018-09-21,1.5,1116.4000244140625,1.91
4861,2018-09-27,1.5,1114.1700439453125,1.91
4862,2018-09-28,1.5,1112.31005859375,1.91
4863,2018-10-01,1.5,1109.010009765625,2.19
4864,2018-10-02,1.5,1112.25,2.19
4865,2018-10-04,1.5,1125.4200439453125,2.19
4866,2018-10-05,1.5,1132.9000244140625,2.19
4867,2018-10-08,1.5,1131.0999755859375,2.19
4868,2018-10-10,1.5,1132.4000244140625,2.19
4869,2018-10-11,1.5,1142.8499755859375,2.19
4870,2018-10-12,1.5,1134.300048828125,2.19
4871,2018-10-15,1.5,1131.18994140625,2.19
4872,2018-10-16,1.5,1135.1700439453125,2.19
4873,2018-10-17,1.5,1122.1500244140625,2.19
4874,2018-10-18,1.5,1127.0999755859375,2.19
4875,2018-10-19,1.5,1136.5999755859375,2.19
4876,2018-10-22,1.5,1131.5999755859375,2.19
4877,2018-10-23,1.5,1131.25,2.19
4878,2018-10-24,1.5,1136.6400146484375,2.19
4879,2018-10-25,1.5,1137.56005859375,2.19
4880,2018-10-26,1.5,1135.22998046875,2.19
4881,2018-10-29,1.5,1139.5,2.19
4882,2018-10-30,1.5,1142.0799560546875,2.19
4883,2018-10-31,1.5,1137.699951171875,2.19
4884,2018-11-01,1.5,1140.969970703125,2.2
4885,2018-11-02,1.5,1129.050048828125,2.2
4886,2018-11-05,1.5,1116.0999755859375,2.2
4887,2018-11-06,1.5,1121.56005859375,2.2
4888,2018-11-07,1.5,1119.949951171875,2.2
4889,2018-11-08,1.5,1115.3699951171875,2.2
4890,2018-11-09,1.5,1119.5699462890625,2.2
4891,2018-11-12,1.5,1130.949951171875,2.2
4892,2018-11-13,1.5,1137.4599609375,2.2
4893,2018-11-14,1.5,1131.1300048828125,2.2
4894,2018-11-15,1.5,1131.199951171875,2.2
4895,2018-11-16,1.5,1127.0,2.2
4896,2018-11-19,1.5,1120.4000244140625,2.2
4897,2018-11-20,1.5,1126.18994140625,2.2
4898,2018-11-21,1.5,1128.4000244140625,2.2
4899,2018-11-22,1.5,1137.31005859375,2.2
4900,2018-11-23,1.5,1135.5,2.2
4901,2018-11-26,1.5,1133.5,2.2
4902,2018-11-27,1.5,1129.030029296875,2.2
4903,2018-11-28,1.5,1130.3699951171875,2.2
4904,2018-11-29,1.5,1121.1199951171875,2.2
4905,2018-11-30,1.75,1117.02001953125,2.2
4906,2018-12-03,1.75,1117.1500244140625,2.2
4907,2018-12-04,1.75,1108.300048828125,2.2
4908,2018-12-05,1.75,1110.6300048828125,2.2
4909,2018-12-06,1.75,1111.6600341796875,2.2
4910,2018-12-07,1.75,1119.5999755859375,2.2
4911,2018-12-10,1.75,1122.699951171875,2.2
4912,2018-12-11,1.75,1131.5,2.2
4913,2018-12-12,1.75,1127.6199951171875,2.2
4914,2018-12-13,1.75,1123.8499755859375,2.2
4915,2018-12-14,1.75,1127.02001953125,2.2
4916,2018-12-17,1.75,1131.6500244140625,2.2
4917,2018-12-18,1.75,1128.1500244140625,2.2
4918,2018-12-19,1.75,1125.0699462890625,2.2
4919,2018-12-20,1.75,1128.1300048828125,2.2
4920,2018-12-21,1.75,1120.030029296875,2.2
4921,2018-12-24,1.75,1127.5,2.2
4922,2018-12-26,1.75,1122.6300048828125,2.2
4923,2018-12-27,1.75,1123.52001953125,2.2
4924,2018-12-28,1.75,1119.5999755859375,2.2
4925,2018-12-31,1.75,1116.300048828125,2.2
4926,2019-01-02,1.75,1113.800048828125,2.2
4927,2019-01-03,1.75,1122.1800537109375,2.2
4928,2019-01-04,1.75,1124.1199951171875,2.2
4929,2019-01-07,1.75,1114.4000244140625,2.2
4930,2019-01-08,1.75,1116.4000244140625,2.2
4931,2019-01-09,1.75,1121.050048828125,2.2
4932,2019-01-10,1.75,1118.6700439453125,2.2
4933,2019-01-11,1.75,1116.550048828125,2.2
4934,2019-01-14,1.75,1118.5999755859375,2.2
4935,2019-01-15,1.75,1122.0,2.2
4936,2019-01-16,1.75,1122.4000244140625,2.2
4937,2019-01-17,1.75,1118.77001953125,2.2
4938,2019-01-18,1.75,1120.550048828125,2.2
4939,2019-01-21,1.75,1125.7900390625,2.2
4940,2019-01-22,1.75,1132.3699951171875,2.2
4941,2019-01-23,1.75,1130.1500244140625,2.2
4942,2019-01-24,1.75,1125.3299560546875,2.2
4943,2019-01-25,1.75,1126.75,2.2
4944,2019-01-28,1.75,1118.010009765625,2.2
4945,2019-01-29,1.75,1119.699951171875,2.2
4946,2019-01-30,1.75,1117.8699951171875,2.2
4947,2019-01-31,1.75,1109.0,2.2
4948,2019-02-01,1.75,1111.550048828125,2.4
4949,2019-02-07,1.75,1121.6300048828125,2.4
4950,2019-02-08,1.75,1123.75,2.4
4951,2019-02-11,1.75,1122.8800048828125,2.4
4952,2019-02-12,1.75,1125.02001953125,2.4
4953,2019-02-13,1.75,1120.300048828125,2.4
4954,2019-02-14,1.75,1123.719970703125,2.4
4955,2019-02-15,1.75,1128.300048828125,2.4
4956,2019-02-18,1.75,1125.31005859375,2.4
4957,2019-02-19,1.75,1124.280029296875,2.4
4958,2019-02-20,1.75,1121.4200439453125,2.4
4959,2019-02-21,1.75,1121.719970703125,2.4
4960,2019-02-22,1.75,1124.1500244140625,2.4
4961,2019-02-25,1.75,1122.31005859375,2.4
4962,2019-02-26,1.75,1117.199951171875,2.4
4963,2019-02-27,1.75,1114.300048828125,2.4
4964,2019-02-28,1.75,1115.0999755859375,2.4
4965,2019-03-04,1.75,1126.81005859375,2.4
4966,2019-03-05,1.75,1128.1500244140625,2.4
4967,2019-03-06,1.75,1126.199951171875,2.4
4968,2019-03-07,1.75,1127.0,2.4
4969,2019-03-08,1.75,1133.0699462890625,2.4
4970,2019-03-11,1.75,1134.06005859375,2.4
4971,2019-03-12,1.75,1130.77001953125,2.4
4972,2019-03-13,1.75,1127.27001953125,2.4
4973,2019-03-14,1.75,1129.5899658203125,2.4
4974,2019-03-15,1.75,1135.4200439453125,2.4
4975,2019-03-18,1.75,1132.72998046875,2.4
4976,2019-03-19,1.75,1131.199951171875,2.4
4977,2019-03-20,1.75,1129.719970703125,2.4
4978,2019-03-21,1.75,1125.0,2.4
4979,2019-03-22,1.75,1127.77001953125,2.4
4980,2019-03-25,1.75,1135.1400146484375,2.4
4981,2019-03-26,1.75,1133.8499755859375,2.4
4982,2019-03-27,1.75,1133.9300537109375,2.4
4983,2019-03-28,1.75,1138.5,2.4
4984,2019-03-29,1.75,1134.3199462890625,2.4
4985,2019-04-01,1.75,1136.699951171875,2.42
4986,2019-04-02,1.75,1132.6700439453125,2.42
4987,2019-04-03,1.75,1136.3900146484375,2.42
4988,2019-04-04,1.75,1133.530029296875,2.42
4989,2019-04-05,1.75,1134.300048828125,2.42
4990,2019-04-08,1.75,1136.68994140625,2.42
4991,2019-04-09,1.75,1141.1099853515625,2.42
4992,2019-04-10,1.75,1140.0999755859375,2.42
4993,2019-04-11,1.75,1135.9000244140625,2.42
4994,2019-04-12,1.75,1140.989990234375,2.42
4995,2019-04-15,1.75,1133.4300537109375,2.42
4996,2019-04-16,1.75,1133.199951171875,2.42
4997,2019-04-17,1.75,1135.699951171875,2.42
4998,2019-04-18,1.75,1130.199951171875,2.42
4999,2019-04-19,1.75,1136.1099853515625,2.42
5000,2019-04-22,1.75,1134.5,2.42
5001,2019-04-23,1.75,1140.0400390625,2.42
5002,2019-04-24,1.75,1142.0,2.42
5003,2019-04-25,1.75,1155.260009765625,2.42
5004,2019-04-26,1.75,1159.0,2.42
5005,2019-04-29,1.75,1157.72998046875,2.42
5006,2019-04-30,1.75,1158.7900390625,2.42
5007,2019-05-02,1.75,1164.6700439453125,2.42
5008,2019-05-03,1.75,1166.1099853515625,2.42
5009,2019-05-07,1.75,1168.050048828125,2.42
5010,2019-05-08,1.75,1171.300048828125,2.42
5011,2019-05-09,1.75,1172.18994140625,2.42
5012,2019-05-10,1.75,1179.18994140625,2.42
5013,2019-05-13,1.75,1174.4200439453125,2.42
5014,2019-05-14,1.75,1187.1800537109375,2.42
5015,2019-05-15,1.75,1186.9300537109375,2.42
5016,2019-05-16,1.75,1186.0400390625,2.42
5017,2019-05-17,1.75,1190.489990234375,2.42
5018,2019-05-20,1.75,1193.8299560546875,2.42
5019,2019-05-21,1.75,1193.3299560546875,2.42
5020,2019-05-22,1.75,0.0,2.42
5021,2019-05-23,1.75,1188.800048828125,2.42
5022,2019-05-24,1.75,1188.800048828125,2.42
5023,2019-05-27,1.75,1185.0,2.42
5024,2019-05-28,1.75,1182.31005859375,2.42
5025,2019-05-29,1.75,1187.5799560546875,2.42
5026,2019-05-30,1.75,1192.2099609375,2.42
5027,2019-05-31,1.75,1188.3800048828125,2.42
5028,2019-06-03,1.75,1187.8699951171875,2.42
5029,2019-06-04,1.75,1178.3499755859375,2.42
5030,2019-06-05,1.75,1176.050048828125,2.42
5031,2019-06-07,1.75,1177.0,2.42
5032,2019-06-10,1.75,1180.760009765625,2.42
5033,2019-06-11,1.75,1182.0999755859375,2.42
5034,2019-06-12,1.75,1177.97998046875,2.42
5035,2019-06-13,1.75,1183.4300537109375,2.42
5036,2019-06-14,1.75,1181.0799560546875,2.42
5037,2019-06-17,1.75,1185.8900146484375,2.42
5038,2019-06-18,1.75,1185.3499755859375,2.42
5039,2019-06-19,1.75,1173.5799560546875,2.42
5040,2019-06-20,1.75,1170.300048828125,2.42
5041,2019-06-21,1.75,1157.2099609375,2.42
5042,2019-06-24,1.75,1158.31005859375,2.42
5043,2019-06-25,1.75,1152.469970703125,2.42
5044,2019-06-26,1.75,1155.7099609375,2.42
5045,2019-06-27,1.75,1152.5,2.42
5046,2019-06-28,1.75,1155.510009765625,2.42
5047,2019-07-01,1.75,1155.5999755859375,2.4
5048,2019-07-02,1.75,1159.75,2.4
5049,2019-07-03,1.75,1165.5799560546875,2.4
5050,2019-07-04,1.75,1168.8699951171875,2.4
5051,2019-07-05,1.75,1167.1300048828125,2.4
5052,2019-07-08,1.75,1174.02001953125,2.4
5053,2019-07-09,1.75,1179.8499755859375,2.4
5054,2019-07-10,1.75,1181.47998046875,2.4
5055,2019-07-11,1.75,1175.530029296875,2.4
5056,2019-07-12,1.75,1174.0799560546875,2.4
5057,2019-07-15,1.75,1176.4100341796875,2.4
5058,2019-07-16,1.75,1178.4300537109375,2.4
5059,2019-07-17,1.75,1177.8800048828125,2.4
5060,2019-07-18,1.5,1178.68994140625,2.4
5061,2019-07-19,1.5,1170.77001953125,2.4
5062,2019-07-22,1.5,1175.1099853515625,2.4
5063,2019-07-23,1.5,1174.760009765625,2.4
5064,2019-07-24,1.5,1176.800048828125,2.4
5065,2019-07-25,1.5,1176.550048828125,2.4
5066,2019-07-26,1.5,1182.3900146484375,2.4
5067,2019-07-29,1.5,1183.3499755859375,2.4
5068,2019-07-30,1.5,1181.8499755859375,2.4
5069,2019-07-31,1.5,1180.6500244140625,2.4
5070,2019-08-01,1.5,1186.31005859375,2.13
5071,2019-08-02,1.5,1194.75,2.13
5072,2019-08-05,1.5,1203.93994140625,2.13
5073,2019-08-06,1.5,1216.6500244140625,2.13
5074,2019-08-07,1.5,1212.530029296875,2.13
5075,2019-08-08,1.5,1212.22998046875,2.13
5076,2019-08-09,1.5,1207.030029296875,2.13
5077,2019-08-12,1.5,1213.199951171875,2.13
5078,2019-08-13,1.5,1217.6300048828125,2.13
5079,2019-08-14,1.5,1204.72998046875,2.13
5080,2019-08-16,1.5,1211.5,2.13
5081,2019-08-19,1.5,1207.489990234375,2.13
5082,2019-08-20,1.5,1210.530029296875,2.13
5083,2019-08-21,1.5,1205.280029296875,2.13
5084,2019-08-22,1.5,1201.3199462890625,2.13
5085,2019-08-23,1.5,1208.56005859375,2.13
5086,2019-08-26,1.5,1212.6500244140625,2.13
5087,2019-08-27,1.5,1210.72998046875,2.13
5088,2019-08-28,1.5,1210.760009765625,2.13
5089,2019-08-29,1.5,1211.3699951171875,2.13
5090,2019-08-30,1.5,1207.1600341796875,2.13
5091,2019-09-02,1.5,1209.1500244140625,2.13
5092,2019-09-03,1.5,1212.77001953125,2.13
5093,2019-09-04,1.5,1210.47998046875,2.13
5094,2019-09-05,1.5,1202.68994140625,2.13
5095,2019-09-06,1.5,1196.0,2.13
5096,2019-09-09,1.5,1191.6199951171875,2.13
5097,2019-09-10,1.5,1190.8599853515625,2.13
5098,2019-09-11,1.5,1189.5,2.13
5099,2019-09-16,1.5,1178.719970703125,2.13
5100,2019-09-17,1.5,1183.2900390625,2.13
5101,2019-09-18,1.5,1185.6500244140625,2.13
5102,2019-09-19,1.5,1189.550048828125,2.13
5103,2019-09-20,1.5,1193.8599853515625,2.13
5104,2019-09-23,1.5,1193.1300048828125,2.13
5105,2019-09-24,1.5,1193.010009765625,2.13
5106,2019-09-25,1.5,1193.93994140625,2.13
5107,2019-09-26,1.5,1197.8900146484375,2.13
5108,2019-09-27,1.5,1198.6300048828125,2.13
5109,2019-09-30,1.5,1201.9100341796875,2.13
5110,2019-10-01,1.5,1198.0,1.83
5111,2019-10-02,1.5,1201.68994140625,1.83
5112,2019-10-04,1.5,1200.0799560546875,1.83
5113,2019-10-07,1.5,1191.3299560546875,1.83
5114,2019-10-08,1.5,1195.760009765625,1.83
5115,2019-10-10,1.5,1196.780029296875,1.83
5116,2019-10-11,1.5,1188.81005859375,1.83
5117,2019-10-14,1.5,1182.489990234375,1.83
5118,2019-10-15,1.5,1182.300048828125,1.83
5119,2019-10-16,1.25,1183.9300537109375,1.83
5120,2019-10-17,1.25,1184.8299560546875,1.83
5121,2019-10-18,1.25,1177.27001953125,1.83
5122,2019-10-21,1.25,1178.0799560546875,1.83
5123,2019-10-22,1.25,1171.4000244140625,1.83
5124,2019-10-23,1.25,1171.260009765625,1.83
5125,2019-10-24,1.25,1169.699951171875,1.83
5126,2019-10-25,1.25,1174.25,1.83
5127,2019-10-28,1.25,1170.8199462890625,1.83
5128,2019-10-29,1.25,1166.760009765625,1.83
5129,2019-10-30,1.25,1165.75,1.83
5130,2019-10-31,1.25,1163.699951171875,1.83
5131,2019-11-01,1.25,1168.550048828125,1.55
5132,2019-11-04,1.25,1163.800048828125,1.55
5133,2019-11-05,1.25,1161.81005859375,1.55
5134,2019-11-06,1.25,1155.199951171875,1.55
5135,2019-11-07,1.25,1160.0799560546875,1.55
5136,2019-11-08,1.25,1158.5999755859375,1.55
5137,2019-11-11,1.25,1158.5999755859375,1.55
5138,2019-11-12,1.25,1163.9000244140625,1.55
5139,2019-11-13,1.25,1164.949951171875,1.55
5140,2019-11-14,1.25,1169.8599853515625,1.55
5141,2019-11-15,1.25,1167.52001953125,1.55
5142,2019-11-18,1.25,1162.3299560546875,1.55
5143,2019-11-19,1.25,1165.68994140625,1.55
