symbol,date,open,high,low,close,volume
aapl,2023-03-09 15:12:00-05:00,151.01499938964844,151.0800018310547,150.99000549316406,151.0211944580078,100338.0
aapl,2023-03-09 15:13:00-05:00,151.02000427246094,151.13999938964844,150.8800048828125,151.0800018310547,216941.0
aapl,2023-03-09 15:14:00-05:00,151.08160400390625,151.1107940673828,151.0,151.02999877929688,77530.0
aapl,2023-03-09 15:15:00-05:00,151.03500366210938,151.0500030517578,150.94000244140625,150.94000244140625,125975.0
aapl,2023-03-09 15:16:00-05:00,150.94000244140625,150.94000244140625,150.7100067138672,150.77999877929688,180152.0
aapl,2023-03-09 15:17:00-05:00,150.7899932861328,150.8699951171875,150.77999877929688,150.7899932861328,109482.0
aapl,2023-03-09 15:18:00-05:00,150.7899932861328,150.8699951171875,150.7238006591797,150.74130249023438,177818.0
aapl,2023-03-09 15:19:00-05:00,150.74000549316406,150.75990295410156,150.57000732421875,150.57640075683594,161570.0
aapl,2023-03-09 15:20:00-05:00,150.5850067138672,150.61000061035156,150.3699951171875,150.38999938964844,159394.0
aapl,2023-03-09 15:21:00-05:00,150.38999938964844,150.4949951171875,150.35000610351562,150.3800048828125,153763.0
aapl,2023-03-09 15:22:00-05:00,150.38999938964844,150.50999450683594,150.22500610351562,150.50010681152344,251426.0
aapl,2023-03-09 15:23:00-05:00,150.52000427246094,150.7899932861328,150.50999450683594,150.7884979248047,210730.0
aapl,2023-03-09 15:24:00-05:00,150.77000427246094,150.82000732421875,150.5137939453125,150.52130126953125,129622.0
aapl,2023-03-09 15:25:00-05:00,150.52999877929688,150.66000366210938,150.42999267578125,150.64500427246094,127602.0
aapl,2023-03-09 15:26:00-05:00,150.65040588378906,150.8000030517578,150.6199951171875,150.75,120721.0
aapl,2023-03-09 15:27:00-05:00,150.75,150.88999938964844,150.74000549316406,150.7899932861328,124788.0
aapl,2023-03-09 15:28:00-05:00,150.79010009765625,150.8011932373047,150.52999877929688,150.55999755859375,130284.0
aapl,2023-03-09 15:29:00-05:00,150.5500030517578,150.5500030517578,150.4300994873047,150.4300994873047,114887.0
aapl,2023-03-09 15:30:00-05:00,150.4582977294922,150.46499633789062,150.27999877929688,150.41000366210938,172741.0
aapl,2023-03-09 15:31:00-05:00,150.41000366210938,150.5399932861328,150.3699951171875,150.50999450683594,128248.0
aapl,2023-03-09 15:32:00-05:00,150.5,150.97000122070312,150.47000122070312,150.95620727539062,308593.0
aapl,2023-03-09 15:33:00-05:00,150.9600067138672,150.97000122070312,150.6199951171875,150.7550048828125,202234.0
aapl,2023-03-09 15:34:00-05:00,150.75,150.8699951171875,150.72000122070312,150.72000122070312,137723.0
aapl,2023-03-09 15:35:00-05:00,150.72999572753906,150.7949981689453,150.67999267578125,150.71730041503906,133935.0
aapl,2023-03-09 15:36:00-05:00,150.72000122070312,150.75999450683594,150.47999572753906,150.5399932861328,205502.0
aapl,2023-03-09 15:37:00-05:00,150.5399932861328,150.5500030517578,150.38999938964844,150.49510192871094,134872.0
aapl,2023-03-09 15:38:00-05:00,150.50999450683594,150.77000427246094,150.42999267578125,150.70269775390625,131649.0
aapl,2023-03-09 15:39:00-05:00,150.7050018310547,150.8800048828125,150.67999267578125,150.8300018310547,194526.0
aapl,2023-03-09 15:40:00-05:00,150.8300018310547,150.88999938964844,150.74000549316406,150.76690673828125,138987.0
aapl,2023-03-09 15:41:00-05:00,150.75,150.88070678710938,150.70590209960938,150.83999633789062,103382.0
aapl,2023-03-09 15:42:00-05:00,150.83999633789062,150.9949951171875,150.79469299316406,150.85000610351562,164111.0
aapl,2023-03-09 15:43:00-05:00,150.83999633789062,150.9499969482422,150.8000946044922,150.94000244140625,127833.0
aapl,2023-03-09 15:44:00-05:00,150.94500732421875,150.9490966796875,150.7899932861328,150.83999633789062,134807.0
aapl,2023-03-09 15:45:00-05:00,150.83999633789062,150.86000061035156,150.5063934326172,150.5399932861328,255193.0
aapl,2023-03-09 15:46:00-05:00,150.52999877929688,150.625,150.4499969482422,150.52999877929688,151996.0
aapl,2023-03-09 15:47:00-05:00,150.52999877929688,150.74000549316406,150.52000427246094,150.6999969482422,188686.0
aapl,2023-03-09 15:48:00-05:00,150.7100067138672,150.9499969482422,150.7100067138672,150.88999938964844,218334.0
aapl,2023-03-09 15:49:00-05:00,150.88999938964844,151.0,150.8300018310547,150.9199981689453,152147.0
aapl,2023-03-09 15:50:00-05:00,150.9199981689453,151.0,150.72000122070312,150.9550018310547,293837.0
aapl,2023-03-09 15:51:00-05:00,150.9499969482422,151.17990112304688,150.88999938964844,150.91009521484375,228360.0
aapl,2023-03-09 15:52:00-05:00,150.9199981689453,150.98500061035156,150.7899932861328,150.92999267578125,225998.0
aapl,2023-03-09 15:53:00-05:00,150.92999267578125,150.99000549316406,150.8699951171875,150.9199981689453,189326.0
aapl,2023-03-09 15:54:00-05:00,150.94000244140625,151.07000732421875,150.83999633789062,151.03509521484375,325565.0
aapl,2023-03-09 15:55:00-05:00,151.02999877929688,151.14999389648438,150.83999633789062,150.83999633789062,267545.0
aapl,2023-03-09 15:56:00-05:00,150.83999633789062,150.8699951171875,150.69000244140625,150.6999969482422,288063.0
aapl,2023-03-09 15:57:00-05:00,150.69000244140625,150.75999450683594,150.5800018310547,150.6199951171875,342978.0
aapl,2023-03-09 15:58:00-05:00,150.6199951171875,150.8000030517578,150.6199951171875,150.75,446357.0
aapl,2023-03-09 15:59:00-05:00,150.75999450683594,150.77999877929688,150.50999450683594,150.5500030517578,873189.0
aapl,2023-03-10 09:30:00-05:00,150.2100067138672,150.50999450683594,149.8699951171875,150.22999572753906,2161845.0
aapl,2023-03-10 09:31:00-05:00,150.25,150.25,149.5500030517578,149.8800048828125,532925.0
aapl,2023-03-10 09:32:00-05:00,149.88999938964844,150.30999755859375,149.75999450683594,150.1999969482422,307734.0
aapl,2023-03-10 09:33:00-05:00,150.1699981689453,150.44000244140625,149.9199981689453,150.0800018310547,231777.0
aapl,2023-03-10 09:34:00-05:00,150.0800018310547,150.1699981689453,149.87069702148438,149.89500427246094,206686.0
aapl,2023-03-10 09:35:00-05:00,149.88499450683594,150.0,149.70419311523438,149.7790069580078,208742.0
aapl,2023-03-10 09:36:00-05:00,149.75999450683594,149.92999267578125,149.72000122070312,149.77000427246094,169149.0
aapl,2023-03-10 09:37:00-05:00,149.75999450683594,149.9499969482422,149.75999450683594,149.8498992919922,201649.0
aapl,2023-03-10 09:38:00-05:00,149.85000610351562,149.9499969482422,149.55999755859375,149.66000366210938,271272.0
aapl,2023-03-10 09:39:00-05:00,149.66990661621094,149.74000549316406,149.64999389648438,149.66000366210938,266152.0
aapl,2023-03-10 09:40:00-05:00,149.66000366210938,149.7899932861328,149.5800018310547,149.6199951171875,250320.0
aapl,2023-03-10 09:41:00-05:00,149.62339782714844,149.6898956298828,149.33999633789062,149.42999267578125,342810.0
aapl,2023-03-10 09:42:00-05:00,149.4279022216797,149.5800018310547,149.3000030517578,149.35000610351562,243517.0
aapl,2023-03-10 09:43:00-05:00,149.35000610351562,149.47000122070312,149.11000061035156,149.1699981689453,236320.0
aapl,2023-03-10 09:44:00-05:00,149.16000366210938,149.28500366210938,149.11000061035156,149.19000244140625,234274.0
aapl,2023-03-10 09:45:00-05:00,149.19500732421875,149.2100067138672,148.97000122070312,149.02999877929688,404272.0
aapl,2023-03-10 09:46:00-05:00,149.0500030517578,149.25999450683594,149.0500030517578,149.11000061035156,278086.0
aapl,2023-03-10 09:47:00-05:00,149.10000610351562,149.17999267578125,148.9499969482422,149.0500030517578,216565.0
aapl,2023-03-10 09:48:00-05:00,149.0399932861328,149.05599975585938,148.88999938964844,149.02999877929688,156851.0
aapl,2023-03-10 09:49:00-05:00,149.02999877929688,149.25010681152344,148.92999267578125,149.0800018310547,250913.0
aapl,2023-03-10 09:50:00-05:00,149.09500122070312,149.22000122070312,148.9927978515625,149.16000366210938,226869.0
aapl,2023-03-10 09:51:00-05:00,149.13999938964844,149.2100067138672,148.94000244140625,148.99240112304688,209693.0
aapl,2023-03-10 09:52:00-05:00,148.99000549316406,149.3300018310547,148.99000549316406,149.1999969482422,256074.0
aapl,2023-03-10 09:53:00-05:00,149.19000244140625,149.4499969482422,149.16000366210938,149.3699951171875,273284.0
aapl,2023-03-10 09:54:00-05:00,149.36000061035156,149.36000061035156,149.1199951171875,149.3300018310547,170704.0
aapl,2023-03-10 09:55:00-05:00,149.3300018310547,149.49000549316406,149.17880249023438,149.4199981689453,197007.0
aapl,2023-03-10 09:56:00-05:00,149.42999267578125,149.69009399414062,149.3800048828125,149.67999267578125,215981.0
aapl,2023-03-10 09:57:00-05:00,149.69000244140625,149.77999877929688,149.6300048828125,149.7218017578125,227931.0
aapl,2023-03-10 09:58:00-05:00,149.71009826660156,149.92999267578125,149.61000061035156,149.9199981689453,212877.0
aapl,2023-03-10 09:59:00-05:00,149.9199981689453,149.95889282226562,149.77000427246094,149.77499389648438,229804.0
aapl,2023-03-10 10:00:00-05:00,149.7899932861328,150.19000244140625,149.77999877929688,150.1800994873047,345029.0
aapl,2023-03-10 10:01:00-05:00,150.17999267578125,150.3300018310547,150.08999633789062,150.2700958251953,289752.0
aapl,2023-03-10 10:02:00-05:00,150.27000427246094,150.27000427246094,150.0,150.16009521484375,204724.0
aapl,2023-03-10 10:03:00-05:00,150.16119384765625,150.42120361328125,150.0,150.0,329590.0
aapl,2023-03-10 10:04:00-05:00,150.0,150.2100067138672,149.9600067138672,150.0850067138672,264868.0
aapl,2023-03-10 10:05:00-05:00,150.07000732421875,150.3300018310547,150.07000732421875,150.1199951171875,132520.0
aapl,2023-03-10 10:06:00-05:00,150.11000061035156,150.44000244140625,150.10000610351562,150.30999755859375,197396.0
aapl,2023-03-10 10:07:00-05:00,150.32000732421875,150.49000549316406,150.29229736328125,150.35989379882812,189419.0
aapl,2023-03-10 10:08:00-05:00,150.3509063720703,150.375,150.1300048828125,150.16000366210938,177790.0
aapl,2023-03-10 10:09:00-05:00,150.1750030517578,150.48500061035156,150.1427001953125,150.33999633789062,199591.0
aapl,2023-03-10 10:10:00-05:00,150.33120727539062,150.35000610351562,150.1699981689453,150.19000244140625,143425.0
aapl,2023-03-10 10:11:00-05:00,150.1999969482422,150.36000061035156,150.00999450683594,150.10000610351562,188152.0
aapl,2023-03-10 10:12:00-05:00,150.10000610351562,150.3800048828125,150.0399932861328,150.36000061035156,144283.0
aapl,2023-03-10 10:13:00-05:00,150.33999633789062,150.43850708007812,150.07000732421875,150.10000610351562,140955.0
aapl,2023-03-10 10:14:00-05:00,150.08999633789062,150.13999938964844,149.89500427246094,149.8957061767578,195541.0
aapl,2023-03-10 10:15:00-05:00,149.89990234375,150.0,149.77999877929688,149.8300018310547,188870.0
aapl,2023-03-10 10:16:00-05:00,149.82000732421875,149.93499755859375,149.60499572753906,149.6199951171875,210010.0
aapl,2023-03-10 10:17:00-05:00,149.6300048828125,149.80990600585938,149.52999877929688,149.72000122070312,173965.0
aapl,2023-03-10 10:18:00-05:00,149.75489807128906,149.9864959716797,149.7301025390625,149.8300018310547,133651.0
aapl,2023-03-10 10:19:00-05:00,149.82130432128906,149.86000061035156,149.6300048828125,149.63999938964844,174731.0
aapl,2023-03-10 10:20:00-05:00,149.67999267578125,149.8699951171875,149.60000610351562,149.72999572753906,158574.0
aapl,2023-03-10 10:21:00-05:00,149.74000549316406,149.77999877929688,149.47999572753906,149.55999755859375,207809.0
aapl,2023-03-10 10:22:00-05:00,149.55999755859375,149.57000732421875,149.42999267578125,149.48170471191406,137860.0
aapl,2023-03-10 10:23:00-05:00,149.5,149.52000427246094,149.27000427246094,149.33099365234375,139788.0
aapl,2023-03-10 10:24:00-05:00,149.35000610351562,149.66000366210938,149.3000030517578,149.55999755859375,174557.0
aapl,2023-03-10 10:25:00-05:00,149.58999633789062,149.75999450683594,149.49000549316406,149.5500030517578,119850.0
aapl,2023-03-10 10:26:00-05:00,149.55999755859375,149.64500427246094,149.46249389648438,149.62010192871094,98510.0
aapl,2023-03-10 10:27:00-05:00,149.6199951171875,149.72999572753906,149.57000732421875,149.66000366210938,101099.0
aapl,2023-03-10 10:28:00-05:00,149.6300048828125,149.65060424804688,149.36000061035156,149.42999267578125,129562.0
aapl,2023-03-10 10:29:00-05:00,149.41000366210938,149.52000427246094,149.30999755859375,149.4532012939453,117802.0
aapl,2023-03-10 10:30:00-05:00,149.46499633789062,149.69500732421875,149.3699951171875,149.49000549316406,147490.0
aapl,2023-03-10 10:31:00-05:00,149.49000549316406,149.7899932861328,149.47999572753906,149.7100067138672,169520.0
aapl,2023-03-10 10:32:00-05:00,149.7100067138672,149.75,149.56500244140625,149.73080444335938,119036.0
aapl,2023-03-10 10:33:00-05:00,149.75999450683594,149.97000122070312,149.47000122070312,149.5500030517578,230175.0
aapl,2023-03-10 10:34:00-05:00,149.5596923828125,149.75999450683594,149.5,149.75999450683594,118152.0
aapl,2023-03-10 10:35:00-05:00,149.75990295410156,149.92999267578125,149.74000549316406,149.88999938964844,120051.0
aapl,2023-03-10 10:36:00-05:00,149.88999938964844,150.02000427246094,149.8300018310547,149.83999633789062,133753.0
aapl,2023-03-10 10:37:00-05:00,149.8300018310547,149.9499969482422,149.7032012939453,149.82000732421875,116294.0
aapl,2023-03-10 10:38:00-05:00,149.8000030517578,149.9499969482422,149.7100067138672,149.85000610351562,167762.0
aapl,2023-03-10 10:39:00-05:00,149.83999633789062,149.83999633789062,149.69000244140625,149.77999877929688,107100.0
aapl,2023-03-10 10:40:00-05:00,149.8000030517578,149.97000122070312,149.72000122070312,149.75,127140.0
aapl,2023-03-10 10:41:00-05:00,149.75,149.75999450683594,149.47999572753906,149.60000610351562,144208.0
aapl,2023-03-10 10:42:00-05:00,149.6199951171875,149.6199951171875,149.32919311523438,149.4600067138672,116457.0
aapl,2023-03-10 10:43:00-05:00,149.4600067138672,149.51109313964844,149.3699951171875,149.4499969482422,81741.0
aapl,2023-03-10 10:44:00-05:00,149.4600067138672,149.47999572753906,149.30999755859375,149.35000610351562,81035.0
aapl,2023-03-10 10:45:00-05:00,149.3300018310547,149.47999572753906,149.28500366210938,149.4199981689453,110492.0
aapl,2023-03-10 10:46:00-05:00,149.41000366210938,149.4199981689453,149.1699981689453,149.27999877929688,137131.0
aapl,2023-03-10 10:47:00-05:00,149.27999877929688,149.3800048828125,149.17539978027344,149.22000122070312,140523.0
aapl,2023-03-10 10:48:00-05:00,149.2100067138672,149.35000610351562,149.1699981689453,149.24000549316406,116681.0
aapl,2023-03-10 10:49:00-05:00,149.24000549316406,149.42999267578125,149.22500610351562,149.41000366210938,122520.0
aapl,2023-03-10 10:50:00-05:00,149.40499877929688,149.5399932861328,149.24000549316406,149.24000549316406,146209.0
aapl,2023-03-10 10:51:00-05:00,149.22999572753906,149.38999938964844,149.1699981689453,149.3699951171875,166952.0
aapl,2023-03-10 10:52:00-05:00,149.3699951171875,149.52999877929688,149.36019897460938,149.50999450683594,115830.0
aapl,2023-03-10 10:53:00-05:00,149.5,149.7198944091797,149.47999572753906,149.6699981689453,108052.0
aapl,2023-03-10 10:54:00-05:00,149.6999969482422,149.75,149.61000061035156,149.6999969482422,107140.0
aapl,2023-03-10 10:55:00-05:00,149.69000244140625,150.0800018310547,149.69000244140625,150.0500030517578,338911.0
aapl,2023-03-10 10:56:00-05:00,150.0399932861328,150.1699981689453,149.9033966064453,150.16000366210938,171115.0
aapl,2023-03-10 10:57:00-05:00,150.16000366210938,150.33990478515625,150.1199951171875,150.14500427246094,180645.0
aapl,2023-03-10 10:58:00-05:00,150.13999938964844,150.30499267578125,150.11000061035156,150.3000030517578,93306.0
aapl,2023-03-10 10:59:00-05:00,150.29750061035156,150.5198974609375,150.24000549316406,150.4600067138672,208407.0
aapl,2023-03-10 11:00:00-05:00,150.44000244140625,150.4600067138672,150.2006072998047,150.25999450683594,190696.0
aapl,2023-03-10 11:01:00-05:00,150.25,150.30380249023438,150.1199951171875,150.29800415039062,155380.0
aapl,2023-03-10 11:02:00-05:00,150.30999755859375,150.3280029296875,150.14999389648438,150.1699981689453,127988.0
aapl,2023-03-10 11:03:00-05:00,150.17759704589844,150.17759704589844,150.00999450683594,150.02000427246094,138854.0
aapl,2023-03-10 11:04:00-05:00,150.00999450683594,150.16000366210938,149.9499969482422,150.0800018310547,129720.0
aapl,2023-03-10 11:05:00-05:00,150.07510375976562,150.1300048828125,150.03160095214844,150.0800018310547,86489.0
aapl,2023-03-10 11:06:00-05:00,150.0800018310547,150.1750030517578,150.0500030517578,150.1300048828125,74412.0
aapl,2023-03-10 11:07:00-05:00,150.1199951171875,150.25999450683594,150.11000061035156,150.19000244140625,85333.0
aapl,2023-03-10 11:08:00-05:00,150.17999267578125,150.2100067138672,150.0800018310547,150.14999389648438,75046.0
aapl,2023-03-10 11:09:00-05:00,150.16070556640625,150.36000061035156,150.14999389648438,150.2899932861328,102445.0
aapl,2023-03-10 11:10:00-05:00,150.28880310058594,150.6199951171875,150.27000427246094,150.42999267578125,196658.0
aapl,2023-03-10 11:11:00-05:00,150.42999267578125,150.42999267578125,150.0500030517578,150.11239624023438,179409.0
aapl,2023-03-10 11:12:00-05:00,150.11000061035156,150.1999969482422,150.00660705566406,150.02130126953125,97623.0
aapl,2023-03-10 11:13:00-05:00,150.02999877929688,150.13999938964844,150.0,150.1199951171875,37258.0
aapl,2023-03-10 11:14:00-05:00,150.0,150.0,150.0,150.0,202723.0
aapl,2023-03-10 11:15:00-05:00,149.99000549316406,150.00999450683594,149.8000030517578,149.85000610351562,114282.0
aapl,2023-03-10 11:16:00-05:00,149.85499572753906,149.97000122070312,149.7899932861328,149.89439392089844,105134.0
aapl,2023-03-10 11:17:00-05:00,149.88150024414062,149.92990112304688,149.77130126953125,149.87120056152344,109703.0
aapl,2023-03-10 11:18:00-05:00,149.89999389648438,150.00999450683594,149.8300018310547,149.99000549316406,82078.0
aapl,2023-03-10 11:19:00-05:00,149.99000549316406,150.07000732421875,149.97000122070312,150.00999450683594,136125.0
aapl,2023-03-10 11:20:00-05:00,150.0050048828125,150.2100067138672,149.97000122070312,150.19000244140625,150559.0
aapl,2023-03-10 11:21:00-05:00,150.18499755859375,150.39999389648438,150.16000366210938,150.36000061035156,141508.0
aapl,2023-03-10 11:22:00-05:00,150.3800048828125,150.46359252929688,150.25999450683594,150.29010009765625,154181.0
aapl,2023-03-10 11:23:00-05:00,150.3000030517578,150.35499572753906,150.17999267578125,150.19200134277344,124910.0
aapl,2023-03-10 11:24:00-05:00,150.1999969482422,150.2050018310547,150.0800018310547,150.11000061035156,101156.0
aapl,2023-03-10 11:25:00-05:00,150.10000610351562,150.19000244140625,150.00999450683594,150.1300048828125,208371.0
aapl,2023-03-10 11:26:00-05:00,150.1199951171875,150.4600067138672,150.10499572753906,150.42010498046875,237334.0
aapl,2023-03-10 11:27:00-05:00,150.42999267578125,150.42999267578125,150.27000427246094,150.35000610351562,156397.0
aapl,2023-03-10 11:28:00-05:00,150.35000610351562,150.5,150.25999450683594,150.49000549316406,146405.0
aapl,2023-03-10 11:29:00-05:00,150.49000549316406,150.52999877929688,150.39999389648438,150.44000244140625,143460.0
aapl,2023-03-10 11:30:00-05:00,150.44000244140625,150.47999572753906,150.38999938964844,150.42999267578125,105406.0
aapl,2023-03-10 11:31:00-05:00,150.44000244140625,150.60000610351562,150.44000244140625,150.5399932861328,134174.0
aapl,2023-03-10 11:32:00-05:00,150.5399932861328,150.7100067138672,150.42999267578125,150.6699981689453,147928.0
aapl,2023-03-10 11:33:00-05:00,150.6699981689453,150.75999450683594,150.6300048828125,150.6699981689453,219854.0
aapl,2023-03-10 11:34:00-05:00,150.6699981689453,150.91000366210938,150.6699981689453,150.8238983154297,130588.0
aapl,2023-03-10 11:35:00-05:00,150.8300018310547,150.94000244140625,150.8300018310547,150.91000366210938,120984.0
aapl,2023-03-10 11:36:00-05:00,150.91400146484375,150.91400146484375,150.6199951171875,150.67999267578125,183360.0
aapl,2023-03-10 11:37:00-05:00,150.67999267578125,150.75,150.49000549316406,150.5,138384.0
aapl,2023-03-10 11:38:00-05:00,150.5399932861328,150.74000549316406,150.49000549316406,150.72999572753906,126888.0
aapl,2023-03-10 11:39:00-05:00,150.72000122070312,150.88900756835938,150.55999755859375,150.70799255371094,182741.0
aapl,2023-03-10 11:40:00-05:00,150.6999969482422,150.76699829101562,150.58999633789062,150.6699981689453,76816.0
aapl,2023-03-10 11:41:00-05:00,150.6699981689453,150.67999267578125,150.4600067138672,150.4600067138672,124704.0
aapl,2023-03-10 11:42:00-05:00,150.46200561523438,150.6199951171875,150.4600067138672,150.59080505371094,82399.0
aapl,2023-03-10 11:43:00-05:00,150.5800018310547,150.61000061035156,150.5,150.5500030517578,62554.0
aapl,2023-03-10 11:44:00-05:00,150.5699005126953,150.5699005126953,150.32000732421875,150.39990234375,141486.0
aapl,2023-03-10 11:45:00-05:00,150.4199981689453,150.48109436035156,150.0800018310547,150.17999267578125,171606.0
aapl,2023-03-10 11:46:00-05:00,150.1699981689453,150.17999267578125,149.8699951171875,149.9600067138672,296789.0
aapl,2023-03-10 11:47:00-05:00,149.9600067138672,150.13999938964844,149.94000244140625,149.97999572753906,166575.0
aapl,2023-03-10 11:48:00-05:00,149.97000122070312,150.08990478515625,149.9199981689453,149.9600067138672,140897.0
aapl,2023-03-10 11:49:00-05:00,149.97000122070312,150.1479949951172,149.95620727539062,150.1199951171875,85354.0
aapl,2023-03-10 11:50:00-05:00,150.11000061035156,150.17999267578125,150.02000427246094,150.0399932861328,113953.0
aapl,2023-03-10 11:51:00-05:00,150.039306640625,150.0399932861328,149.8874969482422,150.00999450683594,85161.0
aapl,2023-03-10 11:52:00-05:00,150.0,150.02999877929688,149.91000366210938,149.95010375976562,66720.0
aapl,2023-03-10 11:53:00-05:00,149.9499969482422,149.99000549316406,149.89999389648438,149.94000244140625,64059.0
aapl,2023-03-10 11:54:00-05:00,149.92999267578125,150.10000610351562,149.9199981689453,150.02999877929688,78279.0
aapl,2023-03-10 11:55:00-05:00,150.02000427246094,150.0399932861328,149.85000610351562,149.91160583496094,84977.0
aapl,2023-03-10 11:56:00-05:00,149.88999938964844,150.0800018310547,149.87840270996094,150.02000427246094,83849.0
aapl,2023-03-10 11:57:00-05:00,150.01499938964844,150.10000610351562,149.99000549316406,150.05999755859375,51794.0
aapl,2023-03-10 11:58:00-05:00,150.05499267578125,150.10000610351562,149.875,149.8800048828125,102269.0
aapl,2023-03-10 11:59:00-05:00,149.8800048828125,149.89920043945312,149.75,149.85000610351562,133974.0
aapl,2023-03-10 12:00:00-05:00,149.86000061035156,150.02000427246094,149.8000030517578,149.9600067138672,76045.0
aapl,2023-03-10 12:01:00-05:00,149.9600067138672,150.0500030517578,149.86000061035156,149.88999938964844,92872.0
aapl,2023-03-10 12:02:00-05:00,149.8800048828125,149.9949951171875,149.83999633789062,149.9499053955078,49062.0
aapl,2023-03-10 12:03:00-05:00,149.94000244140625,149.97999572753906,149.89500427246094,149.9499969482422,53889.0
aapl,2023-03-10 12:04:00-05:00,149.94000244140625,149.99400329589844,149.77999877929688,149.82000732421875,49873.0
aapl,2023-03-10 12:05:00-05:00,149.82000732421875,149.9499969482422,149.72000122070312,149.72999572753906,91987.0
aapl,2023-03-10 12:06:00-05:00,149.72000122070312,149.86500549316406,149.7100067138672,149.8300018310547,89587.0
aapl,2023-03-10 12:07:00-05:00,149.82009887695312,149.82009887695312,149.57009887695312,149.5800018310547,133829.0
aapl,2023-03-10 12:08:00-05:00,149.57000732421875,149.63999938964844,149.42999267578125,149.4842071533203,147892.0
aapl,2023-03-10 12:09:00-05:00,149.47999572753906,149.47999572753906,149.17999267578125,149.1999969482422,301127.0
aapl,2023-03-10 12:10:00-05:00,149.1999969482422,149.27999877929688,149.0399932861328,149.0601043701172,163270.0
aapl,2023-03-10 12:11:00-05:00,149.05999755859375,149.21119689941406,149.05499267578125,149.1999969482422,122405.0
aapl,2023-03-10 12:12:00-05:00,149.1999969482422,149.30999755859375,149.16000366210938,149.2100067138672,127025.0
aapl,2023-03-10 12:13:00-05:00,149.1999053955078,149.2899932861328,149.1199951171875,149.1300048828125,99491.0
aapl,2023-03-10 12:14:00-05:00,149.13999938964844,149.1999969482422,149.08999633789062,149.14999389648438,77970.0
aapl,2023-03-10 12:15:00-05:00,149.13999938964844,149.35000610351562,149.1300048828125,149.21499633789062,103709.0
aapl,2023-03-10 12:16:00-05:00,149.22999572753906,149.3000030517578,149.19000244140625,149.27999877929688,72966.0
aapl,2023-03-10 12:17:00-05:00,149.27999877929688,149.35499572753906,149.27450561523438,149.31179809570312,70997.0
aapl,2023-03-10 12:18:00-05:00,149.30999755859375,149.3300018310547,149.25,149.2899932861328,67267.0
aapl,2023-03-10 12:19:00-05:00,149.2801055908203,149.32899475097656,149.2100067138672,149.24000549316406,67385.0
aapl,2023-03-10 12:20:00-05:00,149.22999572753906,149.32000732421875,149.16000366210938,149.24000549316406,67139.0
aapl,2023-03-10 12:21:00-05:00,149.24000549316406,149.3699951171875,149.2100067138672,149.2949981689453,65063.0
aapl,2023-03-10 12:22:00-05:00,149.3000030517578,149.41000366210938,149.26010131835938,149.35000610351562,74669.0
aapl,2023-03-10 12:23:00-05:00,149.3498992919922,149.3800048828125,149.3300018310547,149.3625030517578,41474.0
aapl,2023-03-10 12:24:00-05:00,149.36000061035156,149.36000061035156,149.27000427246094,149.30999755859375,52278.0
aapl,2023-03-10 12:25:00-05:00,149.285400390625,149.38999938964844,149.22999572753906,149.33999633789062,56628.0
aapl,2023-03-10 12:26:00-05:00,149.33999633789062,149.36000061035156,149.25999450683594,149.3000030517578,49407.0
aapl,2023-03-10 12:27:00-05:00,149.2834930419922,149.33999633789062,149.25999450683594,149.31500244140625,47103.0
aapl,2023-03-10 12:28:00-05:00,149.30999755859375,149.3300018310547,149.17999267578125,149.19000244140625,70161.0
aapl,2023-03-10 12:29:00-05:00,149.19000244140625,149.42999267578125,149.19000244140625,149.4199981689453,108289.0
aapl,2023-03-10 12:30:00-05:00,149.4199981689453,149.52999877929688,149.36000061035156,149.3699951171875,128491.0
aapl,2023-03-10 12:31:00-05:00,149.3553009033203,149.52000427246094,149.27999877929688,149.5,93678.0
aapl,2023-03-10 12:32:00-05:00,149.4801025390625,149.77000427246094,149.4801025390625,149.77000427246094,135683.0
aapl,2023-03-10 12:33:00-05:00,149.75599670410156,150.0,149.68499755859375,149.89999389648438,202148.0
aapl,2023-03-10 12:34:00-05:00,149.89999389648438,149.89999389648438,149.7100067138672,149.78500366210938,93070.0
aapl,2023-03-10 12:35:00-05:00,149.77999877929688,149.9409942626953,149.72000122070312,149.78500366210938,83464.0
aapl,2023-03-10 12:36:00-05:00,149.77999877929688,149.77999877929688,149.57000732421875,149.67999267578125,116928.0
aapl,2023-03-10 12:37:00-05:00,149.6750030517578,149.89999389648438,149.63999938964844,149.8303985595703,86016.0
aapl,2023-03-10 12:38:00-05:00,149.83999633789062,149.8800048828125,149.75999450683594,149.86000061035156,74699.0
aapl,2023-03-10 12:39:00-05:00,149.84500122070312,149.97999572753906,149.80999755859375,149.893798828125,82882.0
aapl,2023-03-10 12:40:00-05:00,149.88999938964844,149.92999267578125,149.74000549316406,149.75999450683594,106060.0
aapl,2023-03-10 12:41:00-05:00,149.7613067626953,149.77000427246094,149.58009338378906,149.61000061035156,107692.0
aapl,2023-03-10 12:42:00-05:00,149.61000061035156,149.69000244140625,149.57000732421875,149.60400390625,82023.0
aapl,2023-03-10 12:43:00-05:00,149.58999633789062,149.61990356445312,149.44000244140625,149.50999450683594,95105.0
aapl,2023-03-10 12:44:00-05:00,149.52000427246094,149.67999267578125,149.47999572753906,149.66000366210938,94867.0
aapl,2023-03-10 12:45:00-05:00,149.64999389648438,149.64999389648438,149.52000427246094,149.5399932861328,65179.0
